user_id,movie_id,rating,genres,production_companies,production_countries,release_year,overview
550438,possession+2002,4,Drama Mystery Romance,Warner Bros. Pictures Focus Features Baltimore Spring Creek Productions,United Kingdom United States of America,2002.0,"Maud Bailey, a brilliant English academic, is researching the life and work of poet Christabel La Motte. Roland Michell is an American scholar in London to study Randolph Henry Ash, now best-known for a collection of poems dedicated to his wife. When Maud and Roland discover a cache of love letters that appear to be from Ash to La Motte, they follow a trail of clues across England, echoing the journey of the couple over a century earlier."
349835,the+godfather+1972,5,Drama Crime,Paramount Pictures Alfran Productions,United States of America,1972.0,"Spanning the years 1945 to 1955, a chronicle of the fictional Italian-American Corleone crime family. When organized crime family patriarch, Vito Corleone barely survives an attempt on his life, his youngest son, Michael steps in to take care of the would-be killers, launching a campaign of bloody revenge."
214368,aladdin+1992,5,Animation Family Comedy Adventure Fantasy Romance,Walt Disney Pictures,United States of America,1992.0,"Princess Jasmine grows tired of being forced to remain in the palace and she sneaks out into the marketplace  in disguise where she meets street-urchin Aladdin and the two fall in love, although she may only marry a prince. After being thrown in jail, Aladdin and becomes embroiled in a plot to find a mysterious lamp with which the evil Jafar hopes to rule the land."
112850,the+usual+suspects+1995,3,Drama Crime Thriller,Blue Parrot Productions Bad Hat Harry Productions,United States of America,1995.0,"Held in an L.A. interrogation room, Verbal Kint attempts to convince the feds that a mythic crime lord, Keyser Soze, not only exists, but was also responsible for drawing him and his four partners into a multi-million dollar heist that ended with an explosion in San Pedro harbor – leaving few survivors. Verbal lures his interrogators with an incredible story of the crime lord's almost supernatural prowess."
52219,event+horizon+1997,3,Horror Science Fiction Mystery,Paramount Pictures Impact Pictures Golar Productions,United Kingdom United States of America,1997.0,"In the year 2047 a group of astronauts are sent to investigate and salvage the long lost starship ""Event Horizon"". The ship disappeared mysteriously 7 years before on its maiden voyage and with its return comes even more mystery as the crew of the ""Lewis and Clark"" discover the real truth behind its disappearance and something even more terrifying."
723747,a+walk+in+the+clouds+1995,3,Drama Romance,Twentieth Century Fox Film Corporation Zucker Brothers Productions,United States of America,1995.0,World War II vet Paul Sutton falls for a pregnant and unwed woman who persuades him -- during their first encounter -- to pose as her husband so she can face her family.
587274,deliverance+1972,5,Drama Adventure Thriller,Warner Bros. Elmer Enterprises,United States of America,1972.0,"Intent on seeing the Cahulawassee River before it's turned into one huge lake, outdoor fanatic Lewis Medlock takes his friends on a river-rafting trip they'll never forget into the dangerous American back-country."
962479,amlie+2001,5,Comedy Romance,France 3 Cinéma Claudie Ossard Productions MMC Independent Canal+ Tapioca Films Sofica Sofinergie 5 Victoires Productions Filmstiftung Nordrhein-Westfalen Union Générale Cinématographique (UGC),France Germany,2001.0,"At a tiny Parisian café, the adorable yet painfully shy Amélie (Audrey Tautou) accidentally discovers a gift for helping others. Soon Amelie is spending her days as a matchmaker, guardian angel, and all-around do-gooder. But when she bumps into a handsome stranger, will she find the courage to become the star of her very own love story?"
803770,city+slickers+ii+the+legend+of+curlys+gold+1994,3,Action Comedy Drama Western,Columbia Pictures Castle Rock Entertainment,United States of America,1994.0,"On Mitch Robbins 40th birthday begins quite well until he returns home and finds his brother Glen, the black sheep of the family, in his sofa. Nevertheless he is about to have a wonderful birthday-night with his wife when he discovers a treasure map of Curly by chance. Together with Phil and unfortunately with Glen he tries to find the hidden gold of Curly's father in the desert of Arizona."
215477,primal+fear+1996,3,Crime Drama Mystery Thriller,Paramount Pictures,United States of America,1996.0,"An arrogant, high-powered attorney takes on the case of a poor altar boy found running away from the scene of the grisly murder of the bishop who has taken him in. The case gets a lot more complex when the accused reveals that there may or may not have been a 3rd person in the room. The intensity builds when a surprise twist alters everyone's perception of the crime."
937822,the+producers+1967,4,Comedy,Embassy Pictures Corporation Crossbow Productions,United States of America,1967.0,"Broadway producer, Max Bialystock and his accountant, Leo Bloom plan to make money by charming little old ladies to invest in a production many times over what it will actually cost, and then put on a sure-fire flop, so nobody will ask for their money back – and what can be a more certain flop than a tasteless musical celebrating Hitler."
639640,jurassic+park+1993,5,Adventure Science Fiction,Universal Pictures Amblin Entertainment,United States of America,1993.0,"A wealthy entrepreneur secretly creates a theme park featuring living dinosaurs drawn from prehistoric DNA. Before opening day, he invites a team of experts and his two eager grandchildren to experience the park and help calm anxious investors. However, the park is anything but amusing as the security systems go off-line and the dinosaurs escape."
222895,willy+wonka++the+chocolate+factory+1971,3,Family Fantasy,Paramount Pictures David L. Wolper Productions,United States of America,1971.0,Eccentric candy man Willy Wonka prompts a worldwide frenzy when he announces that golden tickets hidden inside five of his delicious candy bars will admit their lucky holders into his top-secret confectionary. But does Wonka have an agenda hidden amid a world of Oompa Loompas and chocolate rivers?
898523,i+know+what+you+did+last+summer+1997,2,Horror Thriller Mystery,Columbia Pictures Corporation Mandalay Entertainment Summer Knowledge LLC,United States of America,1997.0,"As they celebrate their high school graduation, four friends are involved in a hit-and-run accident when their car hits and apparently kills a pedestrian on an isolated roadway. They dispose of the body and vow to keep the incident a secret, a year later somebody starts sending them letters bearing the warning ""I Know What You Did Last Summer."""
164727,halloween+1978,1,Horror Thriller,Compass International Pictures Falcon International Productions,United States of America,1978.0,"In John Carpenter's horror classic, a psychotic murderer, institutionalized since childhood for the murder of his sister, escapes and stalks a bookish teenage girl and her friends while his doctor chases him through the streets."
498281,wag+the+dog+1997,4,Comedy Drama,New Line Cinema Tribeca Productions Baltimore Pictures,United States of America,1997.0,"During the final weeks of a presidential race, the President is accused of sexual misconduct. To distract the public until the election, the President's adviser hires a Hollywood producer to help him stage a fake war."
983063,blow+2001,5,Crime Drama,New Line Cinema,United States of America,2001.0,"A boy named George Jung grows up in a struggling family in the 1950's. His mother nags at her husband as he is trying to make a living for the family. It is finally revealed that George's father cannot make a living and the family goes bankrupt. George does not want the same thing to happen to him, and his friend Tuna, in the 1960's, suggests that he deal marijuana. He is a big hit in California in the 1960's, yet he goes to jail, where he finds out about the wonders of cocaine. As a result, when released, he gets rich by bringing cocaine to America. However, he soon pays the price."
881915,robin+hood+1973,4,Animation Family,Walt Disney Productions,United States of America,1973.0,"With King Richard off to the Crusades, Prince John and his slithering minion, Sir Hiss, set about taxing Nottingham's citizens with support from the corrupt sheriff - and staunch opposition by the wily Robin Hood and his band of merry men."
